asin,filename,image_url,title,author,category_id,genre
"189729994X","189729994X.jpg","http://ecx.images-amazon.com/images/I/51twr-9ltZL.jpg","Moomin Book Five: The Complete Tove Jansson Comic Strip","Tove Jansson","5","Comics & Graphic Novels"
"1629371157","1629371157.jpg","http://ecx.images-amazon.com/images/I/613ZgVHpDZL.jpg","The Kentucky Wildcats Fans' Bucket List","Ryan Clark","29","Travel"
"1585189251","1585189251.jpg","http://ecx.images-amazon.com/images/I/51ZlinVOoVL.jpg","Coaching the Complete Triple Gun Offense","Tony Demeo","26","Sports & Outdoors"
"130264652","0130264652.jpg","http://ecx.images-amazon.com/images/I/515JJGFGRJL.jpg","Supply Chain Management: Strategy, Planning and Operations","Sunil Chopra","2","Business & Money"
"689851928","0689851928.jpg","http://ecx.images-amazon.com/images/I/515fhWsXMTL.jpg","America : A Patriotic Primer","Lynne Cheney","4","Children's Books"
"1101903457","1101903457.jpg","http://ecx.images-amazon.com/images/I/61yehdo5pSL.jpg","Black Earth: The Holocaust as History and Warning","Timothy Snyder","12","History"
"1941868002","1941868002.jpg","http://ecx.images-amazon.com/images/I/61QqmtDBSVL.jpg","Agricola Cookbook","Josh Thomsen","7","Cookbooks, Food & Wine"
"231153007","0231153007.jpg","http://ecx.images-amazon.com/images/I/41QG1XFvU%2BL.jpg","A Philosophical Retrospective: Facts, Values, and Jewish Identity (Columbia Themes in Philosophy)","Alan Montefiore","19","Politics & Social Sciences"
"684871483","0684871483.jpg","http://ecx.images-amazon.com/images/I/51JcyBoDSiL.jpg","Kokology: The Game of Self-Discovery","Tadahiko Nagao","13","Humor & Entertainment"
"1566477166","1566477166.jpg","http://ecx.images-amazon.com/images/I/61gy9RISjNL.jpg","Growing Hawaii's Native Plants: A Simple Step-by-Step Approach for Every Species","Kerin L. Lilleeng-Rosenberger","8","Crafts, Hobbies & Home"
"763799386","0763799386.jpg","http://ecx.images-amazon.com/images/I/518jDgHO7DL.jpg","Law Enforcement In The United States","James A. Conser","14","Law"
"987204181","0987204181.jpg","http://ecx.images-amazon.com/images/I/51wLn0J3-bL.jpg","Kuan Yin Oracle Set","Alana Fairchild","25","Self-Help"
"792338367","0792338367.jpg","http://ecx.images-amazon.com/images/I/31m5vpdap1L.jpg","Biological Models in Radiopharmaceutical Development (Developments in Nuclear Medicine)","R.M. Lambrecht","16","Medical Books"
"871066696","0871066696.jpg","http://ecx.images-amazon.com/images/I/41qBS5hxjiL.jpg","Indiana: Off the beaten path (Off the Beaten Path Indiana)","Bill Thomas","29","Travel"
"1517486068","1517486068.jpg","http://ecx.images-amazon.com/images/I/41dESb94nVL.jpg","For the Love of 2am: Poetry For Insomniacs","Zena A. White","15","Literature & Fiction"
"1608875431","1608875431.jpg","http://ecx.images-amazon.com/images/I/61Nco%2BF3jsL.jpg","In a World of Gods and Goddesses: The Mystic Art of Indra Sharma","James H. Bae","0","Arts & Photography"
"1133956602","1133956602.jpg","http://ecx.images-amazon.com/images/I/51ddN9xBrhL.jpg","Introduction to Psychology","James W. Kalat","11","Health, Fitness & Dieting"
"149048972X","149048972X.jpg","http://ecx.images-amazon.com/images/I/51aUxUejLKL.jpg","CLEP Micro & Macro Economics Examinations Essential Study References 2013","ExamREVIEW","28","Test Preparation"
"801882346","0801882346.jpg","http://ecx.images-amazon.com/images/I/418RA0MCCCL.jpg","An Acre of Glass: A History and Forecast of the Telescope","J. B. Zirker","23","Science & Math"
"1567404294","1567404294.jpg","http://ecx.images-amazon.com/images/I/51-qMt1dInL.jpg","The Miracle of Castel Di Sangro","Joe McGinniss","1","Biographies & Memoirs"
"746020619","0746020619.jpg","http://ecx.images-amazon.com/images/I/518GSGH06HL.jpg","Tales of King Arthur (Library of Fantasy & Adventure)","Felicity Brooks","4","Children's Books"
"B00ATC9HXK","B00ATC9HXK.jpg","http://ecx.images-amazon.com/images/I/51LXcIqLB1L.jpg","Visit the Zoo, vol. VI","Tom Smith","27","Teen & Young Adult"
"1412982235","1412982235.jpg","http://ecx.images-amazon.com/images/I/51e8RG1XGcL.jpg","Asset Building & Community Development","Gary P. (Paul) Green","2","Business & Money"
"1517500532","1517500532.jpg","http://ecx.images-amazon.com/images/I/51ISJZX4GXL.jpg","Highland Harmony: Avelina and Drew (Clan Grant Series) (Volume 8)","Keira Montclair","22","Romance"
"1578634172","1578634172.jpg","http://ecx.images-amazon.com/images/I/41uhmxTam-L.jpg","Gems from the Equinox: Instructions by Aleister Crowley for His Own Magical Order","Aleister Crowley","21","Religion & Spirituality"
"1566919118","1566919118.jpg","http://ecx.images-amazon.com/images/I/51PPPPG1W9L.jpg","Rick Steves' Europe DVD: Germany, the Swiss Alps, and Travel Skills (Rick Steves' Europe)","","29","Travel"
"316234842","0316234842.jpg","http://ecx.images-amazon.com/images/I/61i-CtSmjZL.jpg","Mast Brothers Chocolate: A Family Cookbook","Rick Mast","7","Cookbooks, Food & Wine"
"142320316X","142320316X.jpg","http://ecx.images-amazon.com/images/I/51y9qRT4exL.jpg","Trigger Points (Quickstudy: Academic)","Inc. BarCharts","16","Medical Books"
"1558320385","1558320385.jpg","http://ecx.images-amazon.com/images/I/51GynpJFAQL.jpg","Active Birth: The New Approach to Giving Birth Naturally (Non)","Janet Balaskas","18","Parenting & Relationships"
"985082062","0985082062.jpg","http://ecx.images-amazon.com/images/I/41EwHr9af5L.jpg","What's The Deal With Bitcoins?","Ryan Lancelot","6","Computers & Technology"
"1937396142","1937396142.jpg","http://ecx.images-amazon.com/images/I/51pGeuuTZeL.jpg","The Elfrida Goto Trilogy (The Solarian War Saga Books 1-3): Three Full-Length Thrilling Space Opera Novels","Felix R. Savage","24","Science Fiction & Fantasy"
"1472806905","1472806905.jpg","http://ecx.images-amazon.com/images/I/51N9h8%2BvIlL.jpg","Leyte 1944: Return to the Philippines (Campaign)","Clayton Chun","12","History"
"1517383706","1517383706.jpg","http://ecx.images-amazon.com/images/I/41pnyAVQMCL.jpg","Never Forget About Me","Joseph Starzyk","15","Literature & Fiction"
"881924210","0881924210.jpg","http://ecx.images-amazon.com/images/I/51TNPZAFT9L.jpg","The Illustrated Encyclopedia of Camellias","Stirling Macoboy","8","Crafts, Hobbies & Home"
"9683803148","9683803148.jpg","http://ecx.images-amazon.com/images/I/51j4m1W1FeL.jpg","Medicina Prehispanica De Mexico/Prehispanic Medicine of Mexico (Spanish Edition)","Viesca Trevino","4","Children's Books"
"285634119","0285634119.jpg","http://ecx.images-amazon.com/images/I/515f1-BG5TL.jpg","Warning: When I Am an Old Woman I Shall Wear Purple","Jenny Joseph","9","Christian Books & Bibles"
"1111350744","1111350744.jpg","http://ecx.images-amazon.com/images/I/51m-36WTujL.jpg","Research Methods in Psychology","David G. Elmes","11","Health, Fitness & Dieting"
"917953592","0917953592.jpg","http://ecx.images-amazon.com/images/I/51FB4FBHZGL.jpg","Underfoot: A Geologic Guide to the Appalachian Trail","V. Collins Chew","23","Science & Math"
"977111008","0977111008.jpg","http://ecx.images-amazon.com/images/I/51iLDyq0BeL.jpg","Cascade Lodge : The History of a North Shore Landmark","Eugene A. Glader","29","Travel"
"1572248483","1572248483.jpg","http://ecx.images-amazon.com/images/I/51WLN3FMKtL.jpg","Free from OCD: A Workbook for Teens with Obsessive-Compulsive Disorder","Timothy Sisemore PhD","27","Teen & Young Adult"
"1894020863","1894020863.jpg","http://ecx.images-amazon.com/images/I/51H17M8RMJL.jpg","The Real Taste of Jamaica, Rev. Ed.","Enid Donaldson","7","Cookbooks, Food & Wine"
"1783985127","1783985127.jpg","http://ecx.images-amazon.com/images/I/51mZTnirKuL.jpg","Learning Pandas - Python Data Discovery and Analysis Made Easy","Michael Heydt","6","Computers & Technology"
"098296580X","098296580X.jpg","http://ecx.images-amazon.com/images/I/41qXDXsw-pL.jpg","U.S. Federal Courts: Attorney Admission Requirements: 2011 Edition","John Okray","14","Law"
"007166470X","007166470X.jpg","http://ecx.images-amazon.com/images/I/51iYt-htMkL.jpg","The Bond Book, Third Edition: Everything Investors Need to Know About Treasuries, Municipals, GNMAs, Corporates, Zeros, Bond Funds, Money Market Funds, and More","Annette Thau","2","Business & Money"
"990961214","0990961214.jpg","http://ecx.images-amazon.com/images/I/51SVmh-udgL.jpg","Rescued","Priscilla West","26","Sports & Outdoors"
"1633220168","1633220168.jpg","http://ecx.images-amazon.com/images/I/61o2oN8JNFL.jpg","Creative Painting & Beyond: Inspiring tips, techniques, and ideas for creating whimsical art in acrylic, watercolor, gold leaf, and more (Creative...and Beyond)","Alix Adams","0","Arts & Photography"
"147422749X","147422749X.jpg","http://ecx.images-amazon.com/images/I/51uofTSZW9L.jpg","London Calling: Britain, the BBC World Service and the Cold War","Alban Webb","13","Humor & Entertainment"
"877432856","0877432856.jpg","http://ecx.images-amazon.com/images/I/51g7xyZDGnL.jpg","Baha'I Prayers: A Selection of Prayers","Baha'u'llah","21","Religion & Spirituality"
"789323087","0789323087.jpg","http://ecx.images-amazon.com/images/I/51K1ZC-uDbL.jpg","Will Shortz Presents Sudoku: 365 More Challenging Sudoku Puzzles: 2012 Day-to-Day Calendar","Will Shortz","3","Calendars"
"9664120618","9664120618.jpg","http://ecx.images-amazon.com/images/I/41qwRZhdXcL.jpg","Ukrainian Bible for Teenagers and Young Adults with Column References / 96 pages Full Color Introductory section that includes Bible History and Maps","Bible Society","29","Travel"
"544340477","0544340477.jpg","http://ecx.images-amazon.com/images/I/51Bn-lq31uL.jpg","Mary Poppins: 80th Anniversary Collection","Dr. P. L. Travers","4","Children's Books"
"1464111723","1464111723.jpg","http://ecx.images-amazon.com/images/I/519HwDb%2BzoL.jpg","Exploring Psychology, 9th Edition","David G. Myers","16","Medical Books"
"142181072","0142181072.jpg","http://ecx.images-amazon.com/images/I/41BvWghbRBL.jpg","Emotional First Aid: Healing Rejection, Guilt, Failure, and Other Everyday Hurts","Guy Winch Ph.D.","25","Self-Help"
"1574321269","1574321269.jpg","http://ecx.images-amazon.com/images/I/51Z2RBGHARL.jpg","Collector's Guide to Vintage Televisions: Identification & Values","Bryan Durbal","8","Crafts, Hobbies & Home"
"199384452","0199384452.jpg","http://ecx.images-amazon.com/images/I/51Xfe-sZtDL.jpg","Ancient Mediterranean Civilizations: From Prehistory to 640 CE","Ralph W. Mathisen","12","History"
"1849180245","1849180245.jpg","http://ecx.images-amazon.com/images/I/51OHVrByn-L.jpg","Latitude 59 Degrees North: Lady S. Vol. 2","Jean Van Hamme","5","Comics & Graphic Novels"
"345373537","0345373537.jpg","http://ecx.images-amazon.com/images/I/51XM3KSMzJL.jpg","Dr. Dean Ornish's Program for Reversing Heart Disease","Dr. Dean Ornish","11","Health, Fitness & Dieting"
"192117491","0192117491.jpg","http://ecx.images-amazon.com/images/I/41fv%2BbdC8cL.jpg","Mungo Park the African Traveler","Kenneth Lupton","29","Travel"
"1579101690","1579101690.jpg","http://ecx.images-amazon.com/images/I/41J6QVKYT9L.jpg","Hosea: The Heart and Holiness of God","G. Campbell Morgan","9","Christian Books & Bibles"
"1558322027","1558322027.jpg","http://ecx.images-amazon.com/images/I/51K4EnxPzPL.jpg","The Ultimate Rice Cooker Cookbook","Beth Hensperger","7","Cookbooks, Food & Wine"
"141407199X","141407199X.jpg","http://ecx.images-amazon.com/images/I/21VQCK8EJZL.jpg","Out on the Town, Travel Guide: Oklahoma City","Out on the Town Inc","29","Travel"
"1593601905","1593601905.jpg","http://ecx.images-amazon.com/images/I/51LOEfEiH0L.jpg","The Perfect Resume: Resumes That Work in the New Economy (Get a Job!)","Dan Quillen","2","Business & Money"
"152427309","0152427309.jpg","http://ecx.images-amazon.com/images/I/51sTNbOktmL.jpg","King Bidgood's in the Bathtub","Audrey Wood","4","Children's Books"
"470890460","0470890460.jpg","http://ecx.images-amazon.com/images/I/51Jw2YLIQSL.jpg","Forensic Analytics: Methods and Techniques for Forensic Accounting Investigations","Mark Nigrini","16","Medical Books"
"1568813260","1568813260.jpg","http://ecx.images-amazon.com/images/I/51Y%2BAlb5S-L.jpg","Fluid Simulation for Computer Graphics","Robert Bridson","6","Computers & Technology"
"754825124","0754825124.jpg","http://ecx.images-amazon.com/images/I/51CmcRzD37L.jpg","New Crafts: Basketwork: 25 practical basket-making projects for every level of experience","Polly Pollock","8","Crafts, Hobbies & Home"
"020559848X","020559848X.jpg","http://ecx.images-amazon.com/images/I/51Sxqm9IOVL.jpg","Jackie Robinson and the American Dilemma (Library of American Biography)","John R.M. Wilson","1","Biographies & Memoirs"
"1592401333","1592401333.jpg","http://ecx.images-amazon.com/images/I/51ejVCQKyIL.jpg","Dark Nights of the Soul: A Guide to Finding Your Way Through Life's Ordeals","Thomas Moore","11","Health, Fitness & Dieting"
"1942664427","1942664427.jpg","http://ecx.images-amazon.com/images/I/41PcabcxvhL.jpg","Nameless","Jennifer Jenkins","27","Teen & Young Adult"
"002346450X","002346450X.jpg","http://ecx.images-amazon.com/images/I/51DCAT3GFFL.jpg","The Consolation of Philosophy: Boethius","Richard H. Green","19","Politics & Social Sciences"
"1434227804","1434227804.jpg","http://ecx.images-amazon.com/images/I/61Ep87lCr%2BL.jpg","Speed Receiver (Team Jake Maddox Sports Stories)","Jake Maddox","4","Children's Books"
"1890373095","1890373095.jpg","http://ecx.images-amazon.com/images/I/418KP5RT8CL.jpg","Fly Fishing The Henry's Fork (Greycliff River Series, Vol. 2)","Mike Lawson","29","Travel"
"735588600","0735588600.jpg","http://ecx.images-amazon.com/images/I/41BY6EjThJL.jpg","Property Law: Rules, Policies and Practices, 5th Edition","Joseph William Singer","14","Law"
"1250004454","1250004454.jpg","http://ecx.images-amazon.com/images/I/51lNp9Y9IgL.jpg","The New Jewish Table: Modern Seasonal Recipes for Traditional Dishes","Todd Gray","7","Cookbooks, Food & Wine"
"1582615845","1582615845.jpg","http://ecx.images-amazon.com/images/I/51xkBqWrutL.jpg","John Laskowski's Tales from the Hoosier Locker Room","John Laskowski","26","Sports & Outdoors"
"007786171X","007786171X.jpg","http://ecx.images-amazon.com/images/I/51RY9SGFUEL.jpg","Case Studies in Finance: Managing for Corporate Value Creation (Mcgraw-Hill/Irwin Series in Finance, Insurance and Real Estate)","Robert Bruner","2","Business & Money"
"1885941404","1885941404.jpg","http://ecx.images-amazon.com/images/I/51FB6K4S7WL.jpg","Challenge The Widow-Maker And Other Stories Of People In Peril","Clark Howard","17","Mystery, Thriller & Suspense"
"470288574","0470288574.jpg","http://ecx.images-amazon.com/images/I/4189WdAPk7L.jpg","Geographic Information Analysis","David O'Sullivan","10","Engineering & Transportation"
"078526020X","078526020X.jpg","http://ecx.images-amazon.com/images/I/51LTVkP7zrL.jpg","Vine's Complete Expository Dictionary of Old and New Testament Words","W. E. Vine","9","Christian Books & Bibles"
"1566701082","1566701082.jpg","http://ecx.images-amazon.com/images/I/41KxQK4tjcL.jpg","Hazardous Laboratory Chemicals Disposal Guide, Second Edition","Margaret-Ann Armour","23","Science & Math"
"141192577","0141192577.jpg","http://ecx.images-amazon.com/images/I/51I7IOwB%2BqL.jpg","The Sonnets and a Lover's Complaint (Hardcover Classics)","William Shakespeare","15","Literature & Fiction"
"824778839","0824778839.jpg","http://ecx.images-amazon.com/images/I/41y-cBxvybL.jpg","Protein Formulation and Delivery (Drugs and the Pharmaceutical Sciences)","","16","Medical Books"
"1448882761","1448882761.jpg","http://ecx.images-amazon.com/images/I/51ZYmPpoMOL.jpg","Hunting Dogs: Different Breeds and Special Purposes (Hunting: Pursuing Wild Game!)","Susan Meyer","27","Teen & Young Adult"
"807854476","0807854476.jpg","http://ecx.images-amazon.com/images/I/51OdZtOnNvL.jpg","The Maya of Morganton: Work and Community in the Nuevo New South","Leon Fink","12","History"
"1910751618","1910751618.jpg","http://ecx.images-amazon.com/images/I/51k-RKw%2BJML.jpg","Bella's Christmas Bake Off: A fabulously funny, feel good Christmas read","Sue Watson","22","Romance"
"595341993","0595341993.jpg","http://ecx.images-amazon.com/images/I/41V8BFqBMnL.jpg","Reincarnation and Karma: How They Really Affect Us: The Eastern Explanation of Our Past and Future Lives and Good or Bad Experiences","Stephen Knapp","21","Religion & Spirituality"
"1583333010","1583333010.jpg","http://ecx.images-amazon.com/images/I/51MQLsnzz-L.jpg","Sleep: A Groundbreaking Guide to the Mysteries, the Problems, and the Solutions","Carlos H. Schenck","11","Health, Fitness & Dieting"
"989880737","0989880737.jpg","http://ecx.images-amazon.com/images/I/51usO70-1UL.jpg","The Rise of Renegade X (Volume 1)","Chelsea M Campbell","24","Science Fiction & Fantasy"
"811814459","0811814459.jpg","http://ecx.images-amazon.com/images/I/51bCCznVM6L.jpg","The San Francisco Chronicle Cookbook","","7","Cookbooks, Food & Wine"
"1589231554","1589231554.jpg","http://ecx.images-amazon.com/images/I/514rJhaIAkL.jpg","Rustic Garden Projects: 28 Decorative Accents You Can Build","Dawn King","8","Crafts, Hobbies & Home"
"446696331","0446696331.jpg","http://ecx.images-amazon.com/images/I/51O8ADs4eZL.jpg","A Brother's Journey: Surviving a Childhood of Abuse","Richard B. Pelzer","25","Self-Help"
"1580422519","1580422519.jpg","http://ecx.images-amazon.com/images/I/51Z8gWwb8qL.jpg","Playing Blackjack to Win: A New Strategy for the Game of 21","Roger Baldwin","13","Humor & Entertainment"
"316142239","0316142239.jpg","http://ecx.images-amazon.com/images/I/51oVL0pRaUL.jpg","On the Halfpipe with Tony Hawk","Matt Christopher","4","Children's Books"
